nickname,subclass,전투력
손예림,에반,46371146.0
시니짠,에반,29760404.0
즐멩,에반,70596522.0
말괄량이진쥬,에반,137834610.0
고토뭉,에반,103794176.0
악정,에반,43892837.0
고임금,에반,138482882.0
난데스카요,에반,31905660.0
반에반애반,에반,171157283.0
타뿌,에반,87843762.0
Evan인간인거,에반,191150393.0
에반썸,에반,130295052.0
치약,에반,116048107.0
미Zl노,에반,101612500.0
안개꽃향기,에반,97197876.0
l이라하늘l,에반,176717177.0
몽글0l,에반,158486289.0
함묵직,에반,18949076.0
쪼건,에반,124950764.0
뵌동,에반,95668308.0
음침한혁2,에반,98323698.0
많이그리웠어,에반,70942417.0
쿵미운,에반,136383751.0
엄떡,에반,75039015.0
Ephelona,에반,170974804.0
김돔주,에반,142802077.0
홍신자,에반,100659820.0
브뇨,에반,95548292.0
26사,에반,89221454.0
노생각에반데,에반,19223649.0
나롱이,에반,90007206.0
청매,에반,174882282.0
옴펑이,에반,93372374.0
호시노응익,에반,216110042.0
김으전,에반,45878640.0
신날,에반,260432233.0
프쨈,에반,98794520.0
장화신고풍덩,에반,52019182.0
레알버닝에반,에반,50180905.0
첼섭에반,에반,349853185.0
zl존짱짱용,에반,26001244.0
뎀쓰,에반,85382367.0
앙리앙리,에반,27972131.0
아픈눈사람,에반,167677177.0
유우챠,에반,25489817.0
시탄,에반,65707440.0
조연s,에반,147240928.0
떽여치,에반,111698984.0
심술쟁이볼사,에반,129753973.0
맹찌반,에반,102893157.0
에반마까,에반,183907454.0
깜소,에반,95795654.0
프리드의장남,에반,76230088.0
수박유유,에반,40791105.0
용을잡아먹자,에반,194303916.0
훈반롬,에반,45466818.0
도윤에반영웅,에반,35435273.0
오후반,에반,152699979.0
매생이,에반,229329262.0
반가씁니다,에반,69863750.0
테해,에반,98882082.0
대프킬라,에반,69067413.0
나됴,에반,38700382.0
언브,에반,130284132.0
Hikiko,에반,74650771.0
이벨릿,에반,261597787.0
크르르릉,에반,94367892.0
코초하임,에반,110035639.0
불건한소환사,에반,84077491.0
라온내일,에반,124654579.0
ergegerg,에반,29796188.0
마성에반,에반,91767221.0
전설룡,에반,74994655.0
배채현,에반,58056453.0
o말럼o,에반,125628706.0
산대에반이,에반,75411728.0
데포드,에반,76585231.0
사탕눈꽃,에반,120839602.0
류양우,에반,113703086.0
볶음밥말리,에반,95677391.0
팜랑,에반,289383529.0
쏘으,에반,215203319.0
수빈갓,에반,88417460.0
밍또긔요미,에반,65618587.0
파팡인,에반,78533181.0
식히씨,에반,151379147.0
i에반i,에반,135488867.0
햄찌몰이,에반,111593759.0
쁘초에,에반,70652188.0
떡국이맛있네,에반,105434819.0
패드,에반,118954999.0
들찬에반,에반,142073575.0
상우역학,에반,134120000.0
Cielli,에반,74202326.0
은하비,에반,64897962.0
호타,에반,186474880.0
계양미르,에반,88111243.0
땃땃,에반,306461668.0
갈라갈라고스,에반,102203018.0
소금돼지,에반,116925298.0
드마연재,에반,73471304.0
발랄한새우,에반,60597965.0
늘새온,에반,154390093.0
콩돌아물어,에반,132346398.0
간쨉,에반,53271473.0
에금,에반,108185434.0
몽수,에반,87195219.0
드래곤마스터,에반,24339628.0
이서명,에반,53939382.0
침뿜는용가리,에반,107640769.0
빨간솜사탕,에반,199738132.0
싸이코365,에반,89417025.0
신바람1,에반,61267142.0
오늘또만나자,에반,0.0
뽕쟁이공주,에반,85920200.0
에반천사라랑,에반,66395132.0
에사게,에반,60714843.0
예쁜말해줄래,에반,154714868.0
씨디스타,에반,286425384.0
Bronze,에반,177839739.0
진수야쩔해줘,에반,102265252.0
샛젼,에반,205729060.0
민묘희,에반,71727425.0
플위,플레임위자드,98253822.0
숫기,플레임위자드,244767524.0
듄뎨,플레임위자드,416525045.0
비류,플레임위자드,261241722.0
양씨,플레임위자드,109858981.0
코코나,플레임위자드,210709646.0
커지,플레임위자드,87928554.0
전생,플레임위자드,188486548.0
카라멜,플레임위자드,147485214.0
트릭스터,플레임위자드,151190885.0
머임,플레임위자드,152045221.0
환염,플레임위자드,92305115.0
게다츠,플레임위자드,135998522.0
격화,플레임위자드,168876016.0
꼬마불꽃,플레임위자드,420717650.0
이화,플레임위자드,257882678.0
예능,플레임위자드,215408229.0
동률,플레임위자드,144807625.0
고구매,플레임위자드,123548155.0
Sxxx,플레임위자드,154136892.0
냥아치,플레임위자드,195126728.0
잡화정령상인,플레임위자드,241762117.0
최탱우,플레임위자드,137526362.0
불콩,플레임위자드,139615030.0
아나엘,플레임위자드,118110585.0
주푸뤼,플레임위자드,158717644.0
현제임,플레임위자드,148971920.0
칸초,플레임위자드,256911115.0
장판접었다,플레임위자드,45748583.0
렌고쿠쿄쥬로,플레임위자드,100670854.0
꺄쥬,플레임위자드,104369416.0
정하이,플레임위자드,299300901.0
지중,플레임위자드,216503106.0
듀엣,플레임위자드,91886652.0
우츄,플레임위자드,396601334.0
나이샹,플레임위자드,167082239.0
음표,플레임위자드,127678944.0
서울ic,플레임위자드,195553177.0
나츠,플레임위자드,283791412.0
KMLE,플레임위자드,130450098.0
위해,플레임위자드,215649892.0
떠부,플레임위자드,88992271.0
힙끼,플레임위자드,333085923.0
손성,플레임위자드,429166081.0
때죠,플레임위자드,326379364.0
화염냥,플레임위자드,174710140.0
l예아l,플레임위자드,116352757.0
런플,플레임위자드,614293578.0
Sumi,플레임위자드,369712573.0
넌플,플레임위자드,152278838.0
머인머인,플레임위자드,236776235.0
화염재,플레임위자드,91413098.0
나카,플레임위자드,183211162.0
옹해다,플레임위자드,129260386.0
뺘마리,플레임위자드,89483274.0
홍이미야,플레임위자드,281695700.0
이빈수,플레임위자드,132323087.0
우비,플레임위자드,255755675.0
늘지,플레임위자드,576661515.0
위대한서클,플레임위자드,233962255.0
감자의불꽃,플레임위자드,81265543.0
떵찬,플레임위자드,184887653.0
채폴,플레임위자드,188937375.0
야색,플레임위자드,204755826.0
코코77,플레임위자드,90159477.0
디세,플레임위자드,197681453.0
따주,플레임위자드,164656270.0
baron,플레임위자드,160904956.0
시그너스망했,플레임위자드,149200625.0
플레인Yogurt,플레임위자드,127546902.0
래드넘,플레임위자드,26238280.0
느긋하게,플레임위자드,117855588.0
억매,플레임위자드,155209970.0
풀파스3,플레임위자드,281556330.0
사탄이,플레임위자드,120000234.0
리소스,플레임위자드,133245252.0
봉의산도사,플레임위자드,218257601.0
플레,플레임위자드,210187163.0
잔혹동화,플레임위자드,402046489.0
행패,플레임위자드,165783720.0
BegaBird,플레임위자드,130667153.0
요낟,플레임위자드,152974098.0
맞짱,플레임위자드,220302821.0
씨꾸,플레임위자드,164305403.0
마음대로되다,플레임위자드,145548699.0
토히,플레임위자드,716844012.0
고아무개님,플레임위자드,75227960.0
간취,플레임위자드,147854995.0
챤히,플레임위자드,124977924.0
소핫,플레임위자드,143629421.0
항모,플레임위자드,63802716.0
회절화,플레임위자드,84606991.0
소비니,플레임위자드,144328947.0
석인수동,플레임위자드,113547459.0
헤에,플레임위자드,224326109.0
불섭,플레임위자드,463484042.0
제플,플레임위자드,172049630.0
almond마스터,플레임위자드,479351404.0
부럽지,플레임위자드,156391452.0
무디,플레임위자드,71453066.0
플레임기어,플레임위자드,199944461.0
루파앙,플레임위자드,69683618.0
청렴,플레임위자드,187272551.0
엽끼,플레임위자드,268510540.0
바빠,플레임위자드,121013705.0
Oo적애oO,플레임위자드,421308496.0
KingOfClowns,플레임위자드,224748931.0
민써,플레임위자드,256353823.0
피시방,플레임위자드,60018638.0
뚜비두빗,플레임위자드,71624602.0
스캇겜마이르,플레임위자드,16329573.0
도구,플레임위자드,287353594.0
철뚜,플레임위자드,119943227.0
쎄율,플레임위자드,146054774.0
칠룡,플레임위자드,213275001.0
동화신,플레임위자드,292080377.0
익플,플레임위자드,112790683.0
월요츄,플레임위자드,244030489.0
메루메루플위,플레임위자드,428820546.0
욱찬,플레임위자드,123476275.0
동동주,플레임위자드,635611014.0
색앗,플레임위자드,84771865.0
태구,플레임위자드,180682548.0
Chicken교주,플레임위자드,217642376.0
촉찹,플레임위자드,242060275.0
마도진,플레임위자드,100472196.0
땅땅치킨,플레임위자드,127288748.0
키바,플레임위자드,153251968.0
길마존못,플레임위자드,103698266.0
열단,플레임위자드,261906577.0
바몬,플레임위자드,387857936.0
무능한매능,플레임위자드,93031982.0
